Provincia,Partido,Localidad,Tecnologia,Accesos
MENDOZA,Rivadavia,La Central,WIRELESS,98.0
MENDOZA,Rivadavia,La Esperanza,WIRELESS,33.0
MENDOZA,Rivadavia,La Florida,WIRELESS,96.0
MENDOZA,Rivadavia,La Libertad,WIRELESS,60.0
MENDOZA,Rivadavia,Los Árboles,WIRELESS,8.0
MENDOZA,Rivadavia,Los Campamentos,WIRELESS,81.0
MENDOZA,Rivadavia,Medrano,DIAL UP,1.0
MENDOZA,Rivadavia,Medrano,WIRELESS,3.0
MENDOZA,Rivadavia,Mundo Nuevo,WIRELESS,13.0
MENDOZA,Rivadavia,Reducción de Abajo,WIRELESS,61.0
MENDOZA,Rivadavia,Rivadavia,ADSL,636.0
MENDOZA,Rivadavia,Rivadavia,DIAL UP,5.0
MENDOZA,Rivadavia,Rivadavia,FIBRA OPTICA,2.892
MENDOZA,Rivadavia,Rivadavia,SATELITAL,2.0
MENDOZA,Rivadavia,Rivadavia,WIRELESS,903.0
MENDOZA,Rivadavia,Santa María de Oro,WIRELESS,42.0
MENDOZA,San Carlos,Barrio El Cepillo,WIRELESS,47.0
MENDOZA,San Carlos,Chilecito,WIRELESS,153.0
MENDOZA,San Carlos,Eugenio Bustos,ADSL,18.0
MENDOZA,San Carlos,Eugenio Bustos,WIRELESS,628.0
MENDOZA,San Carlos,La Consulta,ADSL,131.0
MENDOZA,San Carlos,La Consulta,SATELITAL,1.0
MENDOZA,San Carlos,La Consulta,WIRELESS,639.0
MENDOZA,San Carlos,Pareditas,FIBRA OPTICA,86.0
MENDOZA,San Carlos,Pareditas,OTROS,1.0
MENDOZA,San Carlos,Pareditas,WIRELESS,33.0
MENDOZA,San Carlos,San Carlos,CABLEMODEM,167.0
MENDOZA,San Carlos,San Carlos,WIRELESS,400.0
MENDOZA,San Martín,Alto Salvador,FIBRA OPTICA,34.0
MENDOZA,San Martín,Alto Salvador,WIRELESS,19.0
MENDOZA,San Martín,Alto Verde,FIBRA OPTICA,63.0
MENDOZA,San Martín,Alto Verde,WIRELESS,88.0
MENDOZA,San Martín,Chapanay,DIAL UP,1.0
MENDOZA,San Martín,Chapanay,FIBRA OPTICA,7.0
MENDOZA,San Martín,Chapanay,WIRELESS,32.0
MENDOZA,San Martín,El Espino,WIRELESS,59.0
MENDOZA,San Martín,El Ramblón,WIRELESS,107.0
MENDOZA,San Martín,Montecaseros,WIRELESS,94.0
MENDOZA,San Martín,Nueva California,WIRELESS,47.0
MENDOZA,San Martín,Otros,WIRELESS,94.0
MENDOZA,San Martín,Palmira,FIBRA OPTICA,513.0
MENDOZA,San Martín,Palmira,WIRELESS,20.0
MENDOZA,San Martín,San Martín,CABLEMODEM,3.0
MENDOZA,San Martín,San Martín,FIBRA OPTICA,2.814
MENDOZA,San Martín,San Martín,WIRELESS,894.0
MENDOZA,San Martín,Tres Porteñas,FIBRA OPTICA,2.0
MENDOZA,San Martín,Tres Porteñas,WIRELESS,209.0
MENDOZA,San Rafael,25 de Mayo,CABLEMODEM,79.0
MENDOZA,San Rafael,25 de Mayo,DIAL UP,1.0
MENDOZA,San Rafael,25 de Mayo,WIRELESS,14.0
MENDOZA,San Rafael,Capitán Montoya,WIRELESS,2.0
MENDOZA,San Rafael,Cuadro Benegas,ADSL,23.0
MENDOZA,San Rafael,Cuadro Benegas,DIAL UP,2.0
MENDOZA,San Rafael,Cuadro Benegas,FIBRA OPTICA,3.06
MENDOZA,San Rafael,Cuadro Benegas,WIRELESS,418.0
MENDOZA,San Rafael,El Nihuil,WIRELESS,89.0
MENDOZA,San Rafael,Goudge,CABLEMODEM,1.0
MENDOZA,San Rafael,Goudge,WIRELESS,177.0
MENDOZA,San Rafael,Jaime Prats,WIRELESS,94.0
MENDOZA,San Rafael,Las Malvinas,WIRELESS,54.0
MENDOZA,San Rafael,Monte Comán,WIRELESS,447.0
MENDOZA,San Rafael,Punta del Agua,FIBRA OPTICA,2.0
MENDOZA,San Rafael,Rama Caída,WIRELESS,459.0
MENDOZA,San Rafael,Real del Padre,WIRELESS,670.0
MENDOZA,San Rafael,Salto de Las Rosas,WIRELESS,365.0
MENDOZA,San Rafael,San Rafael,ADSL,2.538
MENDOZA,San Rafael,San Rafael,CABLEMODEM,1.757
MENDOZA,San Rafael,San Rafael,DIAL UP,208.0
MENDOZA,San Rafael,San Rafael,FIBRA OPTICA,12.0
MENDOZA,San Rafael,San Rafael,OTROS,1.0
MENDOZA,San Rafael,San Rafael,WIRELESS,1.235
MENDOZA,San Rafael,Villa Atuel,WIRELESS,351.0
MENDOZA,Santa Rosa,Barrio 12 de Octubre,FIBRA OPTICA,2.0
MENDOZA,Santa Rosa,La Dormida,WIRELESS,397.0
MENDOZA,Santa Rosa,Las Catitas,WIRELESS,288.0
MENDOZA,Santa Rosa,Santa Rosa,FIBRA OPTICA,2.0
MENDOZA,Santa Rosa,Santa Rosa,WIRELESS,153.0
MENDOZA,Tunuyán,Campo Los Andes,CABLEMODEM,55.0
MENDOZA,Tunuyán,Colonia Las Rosas,OTROS,12.0
MENDOZA,Tunuyán,Colonia Las Rosas,WIRELESS,199.0
MENDOZA,Tunuyán,Los Sauces,CABLEMODEM,20.0
MENDOZA,Tunuyán,Los Sauces,FIBRA OPTICA,1.0
MENDOZA,Tunuyán,Los Sauces,WIRELESS,10.0
MENDOZA,Tunuyán,Tunuyán,ADSL,199.0
MENDOZA,Tunuyán,Tunuyán,CABLEMODEM,1.375
MENDOZA,Tunuyán,Tunuyán,DIAL UP,1.0
MENDOZA,Tunuyán,Tunuyán,FIBRA OPTICA,10.0
MENDOZA,Tunuyán,Tunuyán,WIRELESS,16.0
MENDOZA,Tunuyán,Vista Flores,WIRELESS,272.0
MENDOZA,Tupungato,Cordón del Plata,WIRELESS,344.0
MENDOZA,Tupungato,La Arboleda,WIRELESS,45.0
MENDOZA,Tupungato,San José,FIBRA OPTICA,2.0
MENDOZA,Tupungato,San José,WIRELESS,17.0
MENDOZA,Tupungato,Tupungato,ADSL,358.0
MENDOZA,Tupungato,Tupungato,FIBRA OPTICA,3.0
MENDOZA,Tupungato,Tupungato,SATELITAL,3.0
MENDOZA,Tupungato,Tupungato,WIRELESS,598.0
MISIONES,25 de Mayo,25 de Mayo,OTROS,538.0
MISIONES,25 de Mayo,25 de Mayo,SATELITAL,2.0
MISIONES,25 de Mayo,Alba Posse,FIBRA OPTICA,40.0
MISIONES,25 de Mayo,Alicia Baja,WIRELESS,78.0
MISIONES,25 de Mayo,Colonia Alicia,OTROS,20.0
MISIONES,25 de Mayo,Colonia Alicia,WIRELESS,96.0
MISIONES,25 de Mayo,Colonia Aurora,OTROS,10.0
MISIONES,25 de Mayo,Colonia Aurora,SATELITAL,1.0
MISIONES,25 de Mayo,Colonia Aurora,WIRELESS,164.0
MISIONES,25 de Mayo,San Francisco de Asís,FIBRA OPTICA,15.0
MISIONES,25 de Mayo,San Francisco de Asís,OTROS,40.0
MISIONES,25 de Mayo,San Francisco de Asís,WIRELESS,25.0
MISIONES,25 de Mayo,Santa Rita,FIBRA OPTICA,30.0
MISIONES,25 de Mayo,Santa Rita,OTROS,150.0
MISIONES,25 de Mayo,Santa Rita,SATELITAL,1.0
MISIONES,25 de Mayo,Santa Rita,WIRELESS,50.0
MISIONES,Apóstoles,Apóstoles,ADSL,1.153
MISIONES,Apóstoles,Apóstoles,CABLEMODEM,3.51
MISIONES,Apóstoles,Apóstoles,FIBRA OPTICA,4.0
MISIONES,Apóstoles,Apóstoles,SATELITAL,1.0
MISIONES,Apóstoles,Apóstoles,WIRELESS,138.0
MISIONES,Apóstoles,Azara,CABLEMODEM,10.0
MISIONES,Apóstoles,Azara,SATELITAL,1.0
MISIONES,Apóstoles,Azara,WIRELESS,146.0
MISIONES,Apóstoles,San José,ADSL,98.0
MISIONES,Apóstoles,San José,FIBRA OPTICA,1.0
MISIONES,Apóstoles,San José,WIRELESS,425.0
MISIONES,Cainguás,Aristóbulo del Valle,CABLEMODEM,1.194
MISIONES,Cainguás,Aristóbulo del Valle,FIBRA OPTICA,1.325
MISIONES,Cainguás,Aristóbulo del Valle,SATELITAL,2.0
MISIONES,Cainguás,Aristóbulo del Valle,WIRELESS,2.0
MISIONES,Cainguás,Campo Grande,ADSL,6.0
MISIONES,Cainguás,Campo Grande,FIBRA OPTICA,783.0
MISIONES,Cainguás,Campo Grande,OTROS,0.0
MISIONES,Cainguás,Campo Grande,SATELITAL,1.0
MISIONES,Cainguás,Campo Grande,WIRELESS,865.0
MISIONES,Cainguás,Dos de Mayo Núcleo I,FIBRA OPTICA,1.566
MISIONES,Cainguás,Dos de Mayo Núcleo III,WIRELESS,287.0
MISIONES,Cainguás,OTROS,SATELITAL,6.0
MISIONES,Cainguás,Pueblo Illia,WIRELESS,83.0
MISIONES,Cainguás,Salto Encantado,CABLEMODEM,42.0
MISIONES,Cainguás,Salto Encantado,SATELITAL,1.0
MISIONES,Cainguás,Salto Encantado,WIRELESS,22.0
MISIONES,Candelaria,Bonpland,ADSL,26.0
MISIONES,Candelaria,Candelaria,ADSL,500.0
MISIONES,Candelaria,Candelaria,CABLEMODEM,1.0
MISIONES,Candelaria,Candelaria,SATELITAL,2.0
MISIONES,Candelaria,Mártires,OTROS,13.0
MISIONES,Candelaria,Mártires,WIRELESS,3.0
MISIONES,Candelaria,Profundidad,WIRELESS,3.0
MISIONES,Candelaria,Santa Ana,ADSL,97.0
MISIONES,Capital,Garupá,ADSL,757.0
MISIONES,Capital,Garupá,CABLEMODEM,692.0
MISIONES,Capital,Garupá,FIBRA OPTICA,10.387
MISIONES,Capital,Garupá,WIRELESS,85.0
MISIONES,Capital,Nemesio Parma,WIRELESS,1.0
MISIONES,Capital,Posadas,ADSL,3.431
MISIONES,Capital,Posadas,CABLEMODEM,57.894
MISIONES,Capital,Posadas,FIBRA OPTICA,50.495
MISIONES,Capital,Posadas,OTROS,11.0
MISIONES,Capital,Posadas,SATELITAL,8.0
MISIONES,Capital,Posadas,WIRELESS,231.0
MISIONES,Concepción,Concepción de la Sierra,CABLEMODEM,458.0
MISIONES,Concepción,Concepción de la Sierra,FIBRA OPTICA,3.0
MISIONES,Concepción,Concepción de la Sierra,SATELITAL,1.0
MISIONES,Concepción,Concepción de la Sierra,WIRELESS,154.0
MISIONES,Concepción,La Corita,CABLEMODEM,12.0
MISIONES,Eldorado,Colonia Victoria,ADSL,3.0
MISIONES,Eldorado,Eldorado,ADSL,5.27
MISIONES,Eldorado,Eldorado,SATELITAL,1.0
MISIONES,Eldorado,Eldorado,WIRELESS,2.0
MISIONES,Eldorado,Puerto Pinares,WIRELESS,1.0
MISIONES,Eldorado,Santiago De Liniers,WIRELESS,1.0
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,FIBRA OPTICA,1.0
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,OTROS,370.0
MISIONES,General Manuel Belgrano,Dos Hermanas,OTROS,5.0
MISIONES,Guaraní,El Soberbio,OTROS,520.0
MISIONES,Guaraní,El Soberbio,SATELITAL,1.0
MISIONES,Guaraní,El Soberbio,WIRELESS,687.0
MISIONES,Guaraní,Fracrán,WIRELESS,98.0
MISIONES,Guaraní,San Vicente,FIBRA OPTICA,3.972
MISIONES,Guaraní,San Vicente,OTROS,20.0
MISIONES,Guaraní,San Vicente,WIRELESS,1.574
MISIONES,Iguazú,Esperanza,ADSL,591.0
MISIONES,Iguazú,Esperanza,CABLEMODEM,2.0
MISIONES,Iguazú,Esperanza,FIBRA OPTICA,1.0
MISIONES,Iguazú,Esperanza,WIRELESS,100.0
MISIONES,Iguazú,Libertad,ADSL,304.0
MISIONES,Iguazú,Puerto Iguazú,ADSL,430.0
MISIONES,Iguazú,Puerto Iguazú,CABLEMODEM,12.0
MISIONES,Iguazú,Puerto Iguazú,FIBRA OPTICA,7.914
MISIONES,Iguazú,Puerto Iguazú,SATELITAL,3.0
MISIONES,Iguazú,Wanda,ADSL,612.0
MISIONES,Iguazú,Wanda,FIBRA OPTICA,1.0
MISIONES,Iguazú,Wanda,SATELITAL,3.0
MISIONES,Leandro N. Alem,Almafuerte,OTROS,1.0
MISIONES,Leandro N. Alem,Almafuerte,WIRELESS,2.0
MISIONES,Leandro N. Alem,Arroyo del Medio,WIRELESS,2.0
MISIONES,Leandro N. Alem,Caá - Yarí,WIRELESS,1.0
MISIONES,Leandro N. Alem,Cerro Azul,CABLEMODEM,314.0
MISIONES,Leandro N. Alem,Cerro Azul,FIBRA OPTICA,10.0
MISIONES,Leandro N. Alem,Cerro Azul,OTROS,15.0
MISIONES,Leandro N. Alem,Cerro Azul,SATELITAL,2.0
MISIONES,Leandro N. Alem,Cerro Azul,WIRELESS,131.0
MISIONES,Leandro N. Alem,Dos Arroyos,FIBRA OPTICA,2.0
MISIONES,Leandro N. Alem,Gobernador López,OTROS,20.0
MISIONES,Leandro N. Alem,Leandro N. Alem,ADSL,393.0
MISIONES,Leandro N. Alem,Leandro N. Alem,CABLEMODEM,3.515
MISIONES,Leandro N. Alem,Leandro N. Alem,FIBRA OPTICA,2.0
MISIONES,Leandro N. Alem,Leandro N. Alem,OTROS,127.0
MISIONES,Leandro N. Alem,Olegario V. Andrade,WIRELESS,7.0
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),CABLEMODEM,60.0
MISIONES,Libertador Grl. San Martín,Capioví,ADSL,205.0
MISIONES,Libertador Grl. San Martín,Capioví,CABLEMODEM,554.0
MISIONES,Libertador Grl. San Martín,Capioví,SATELITAL,1.0
MISIONES,Libertador Grl. San Martín,Capioví,WIRELESS,597.0
MISIONES,Libertador Grl. San Martín,El Alcázar,SATELITAL,1.0
MISIONES,Libertador Grl. San Martín,Garuhapé,ADSL,40.0
MISIONES,Libertador Grl. San Martín,Garuhapé,CABLEMODEM,779.0
MISIONES,Libertador Grl. San Martín,Garuhapé,SATELITAL,1.0
MISIONES,Libertador Grl. San Martín,Garuhapé,WIRELESS,42.0
MISIONES,Libertador Grl. San Martín,Puerto Leoni,WIRELESS,363.0
MISIONES,Libertador Grl. San Martín,Puerto Rico,ADSL,3.478
MISIONES,Libertador Grl. San Martín,Puerto Rico,CABLEMODEM,1.64
MISIONES,Libertador Grl. San Martín,Puerto Rico,WIRELESS,67.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,ADSL,2.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,CABLEMODEM,297.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,SATELITAL,1.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,WIRELESS,48.0
MISIONES,Libertador Grl. San Martín,San Miguel,ADSL,1.0
MISIONES,Montecarlo,Montecarlo,ADSL,747.0
MISIONES,Montecarlo,Montecarlo,CABLEMODEM,177.0
MISIONES,Montecarlo,Montecarlo,FIBRA OPTICA,2.781
MISIONES,Montecarlo,Puerto Piray,ADSL,252.0
MISIONES,Montecarlo,Puerto Piray,SATELITAL,2.0
MISIONES,Montecarlo,Taruma,SATELITAL,1.0
MISIONES,Oberá,Alberdi,FIBRA OPTICA,23.0
MISIONES,Oberá,Alberdi,WIRELESS,2.0
MISIONES,Oberá,Campo Ramón,CABLEMODEM,324.0
MISIONES,Oberá,Campo Ramón,FIBRA OPTICA,12.0
MISIONES,Oberá,Campo Ramón,OTROS,15.0
MISIONES,Oberá,Campo Ramón,SATELITAL,1.0
MISIONES,Oberá,Campo Viera,FIBRA OPTICA,1.115
MISIONES,Oberá,Campo Viera,WIRELESS,865.0
MISIONES,Oberá,General Alvear,FIBRA OPTICA,9.0
MISIONES,Oberá,Guaraní,ADSL,3.0
MISIONES,Oberá,Guaraní,FIBRA OPTICA,22.0
MISIONES,Oberá,Los Helechos,FIBRA OPTICA,20.0
MISIONES,Oberá,Los Helechos,OTROS,20.0
MISIONES,Oberá,Oberá,ADSL,1.523
MISIONES,Oberá,Oberá,CABLEMODEM,385.0
MISIONES,Oberá,Oberá,FIBRA OPTICA,2.805
MISIONES,Oberá,Oberá,OTROS,1.0
MISIONES,Oberá,Oberá,WIRELESS,6.0
MISIONES,Oberá,Panambí,FIBRA OPTICA,21.0
MISIONES,Oberá,Panambi Kilómetro 15,OTROS,50.0
MISIONES,Oberá,Panambí Kilómetro 8,FIBRA OPTICA,24.0
MISIONES,Oberá,Panambí Kilómetro 8,OTROS,50.0
MISIONES,Oberá,San Martín,FIBRA OPTICA,7.0
MISIONES,Oberá,San Martín,WIRELESS,1.0
MISIONES,Oberá,Villa Bonita,CABLEMODEM,24.0
MISIONES,Oberá,Villa Bonita,FIBRA OPTICA,12.0
MISIONES,OTROS,Otros,OTROS,4.697
MISIONES,San Ignacio,Colonia Polana,WIRELESS,46.0
MISIONES,San Ignacio,Corpus,WIRELESS,799.0
MISIONES,San Ignacio,General Urquiza,WIRELESS,126.0
MISIONES,San Ignacio,Gobernador Roca,ADSL,164.0
MISIONES,San Ignacio,Gobernador Roca,SATELITAL,2.0
MISIONES,San Ignacio,Gobernador Roca,WIRELESS,523.0
MISIONES,San Ignacio,Helvecia,WIRELESS,92.0
MISIONES,San Ignacio,Hipólito Yrigoyen,WIRELESS,461.0
MISIONES,San Ignacio,Jardín América,ADSL,294.0
MISIONES,San Ignacio,Jardín América,FIBRA OPTICA,2.845
MISIONES,San Ignacio,Jardín América,WIRELESS,2.223
MISIONES,San Ignacio,Oasis,WIRELESS,214.0
MISIONES,San Ignacio,Roca Chica,WIRELESS,293.0
MISIONES,San Ignacio,San Ignacio,ADSL,324.0
MISIONES,San Ignacio,San Ignacio,SATELITAL,1.0
MISIONES,San Ignacio,San Ignacio,WIRELESS,958.0
MISIONES,San Ignacio,Santo Pipó,ADSL,164.0
MISIONES,San Ignacio,Santo Pipó,WIRELESS,420.0
MISIONES,San Javier,Florentino Ameghino,OTROS,60.0
MISIONES,San Javier,Itacaruaré,CABLEMODEM,95.0
MISIONES,San Javier,Mojón Grande,OTROS,35.0
MISIONES,San Javier,San Javier,CABLEMODEM,1.302
MISIONES,San Javier,San Javier,FIBRA OPTICA,5.0
MISIONES,San Javier,San Javier,OTROS,40.0
MISIONES,San Javier,San Javier,SATELITAL,3.0
MISIONES,San Javier,San Javier,WIRELESS,400.0
MISIONES,San Pedro,Cruce Caballero,FIBRA OPTICA,34.0
MISIONES,San Pedro,Otros,OTROS,15.0
MISIONES,San Pedro,Paraíso,FIBRA OPTICA,198.0
MISIONES,San Pedro,Paraíso,OTROS,8.0
MISIONES,San Pedro,Paraíso,WIRELESS,85.0
MISIONES,San Pedro,Piñalito Sur,FIBRA OPTICA,26.0
MISIONES,San Pedro,Piñalito Sur,WIRELESS,2.0
MISIONES,San Pedro,San Pedro,CABLEMODEM,1.136
MISIONES,San Pedro,San Pedro,FIBRA OPTICA,864.0
MISIONES,San Pedro,San Pedro,WIRELESS,869.0
MISIONES,San Pedro,Tobuna,FIBRA OPTICA,14.0
MISIONES,San Pedro,Tobuna,WIRELESS,2.0
