Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
ENTRE RIOS,Nogoyá,Nogoyá,Otros,30077070,697 
ENTRE RIOS,Nogoyá,Nogoyá,WIRELESS,30077070,716 
ENTRE RIOS,Nogoyá,OTROS,WIRELESS,Sin Datos,13 
ENTRE RIOS,Nogoyá,XX de Setiembre,WIRELESS,30077080,41 
ENTRE RIOS,Otros,Otros,Otros,Sin Datos,"7,169 "
ENTRE RIOS,Paraná,Aldea María Luisa,WIRELESS,30084010,8 
ENTRE RIOS,Paraná,Aldea San Rafael,WIRELESS,30084020,9 
ENTRE RIOS,Paraná,Cerrito,ADSL,30084050,129 
ENTRE RIOS,Paraná,Cerrito,CABLEMODEM,30084050,950 
ENTRE RIOS,Paraná,Cerrito,SATELITAL,30084050,1 
ENTRE RIOS,Paraná,Cerrito,WIRELESS,30084050,94 
ENTRE RIOS,Paraná,Colonia Avellaneda,ADSL,30084060,268 
ENTRE RIOS,Paraná,Colonia Avellaneda,WIRELESS,30084060,58 
ENTRE RIOS,Paraná,Crespo,ADSL,30084070,501 
ENTRE RIOS,Paraná,Crespo,CABLEMODEM,30084070,"4,873 "
ENTRE RIOS,Paraná,Crespo,FIBRA OPTICA,30084070,"1,028 "
ENTRE RIOS,Paraná,Crespo,WIRELESS,30084070,94 
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,WIRELESS,30084095,118 
ENTRE RIOS,Paraná,El Palenque,WIRELESS,30084080,5 
ENTRE RIOS,Paraná,El Pingo,Otros,30084090,1 
ENTRE RIOS,Paraná,El Pingo,WIRELESS,30084090,50 
ENTRE RIOS,Paraná,El Ramblón,WIRELESS,30084095,18 
ENTRE RIOS,Paraná,Hasenkamp,CABLEMODEM,30084100,848 
ENTRE RIOS,Paraná,Hasenkamp,FIBRA OPTICA,30084100,2 
ENTRE RIOS,Paraná,Hasenkamp,Otros,30084100,9 
ENTRE RIOS,Paraná,Hasenkamp,SATELITAL,30084100,1 
ENTRE RIOS,Paraná,Hasenkamp,WIRELESS,30084100,224 
ENTRE RIOS,Paraná,Hernandarias,CABLEMODEM,30084110,366 
ENTRE RIOS,Paraná,Hernandarias,WIRELESS,30084110,25 
ENTRE RIOS,Paraná,La Picada,ADSL,30084120,6 
ENTRE RIOS,Paraná,La Picada,FIBRA OPTICA,30084120,1 
ENTRE RIOS,Paraná,Las Tunas,WIRELESS,30084130,54 
ENTRE RIOS,Paraná,María Grande,CABLEMODEM,30084140,"1,486 "
ENTRE RIOS,Paraná,María Grande,DIAL UP,30084140,1 
ENTRE RIOS,Paraná,María Grande,FIBRA OPTICA,30084140,419 
ENTRE RIOS,Paraná,María Grande,Otros,30084140,138 
ENTRE RIOS,Paraná,María Grande,WIRELESS,30084140,239 
ENTRE RIOS,Paraná,Oro Verde,ADSL,30084150,256 
ENTRE RIOS,Paraná,Oro Verde,CABLEMODEM,30084150,1 
ENTRE RIOS,Paraná,Oro Verde,WIRELESS,30084150,60 
ENTRE RIOS,Paraná,OTROS,WIRELESS,Sin Datos,13 
ENTRE RIOS,Paraná,Paraná,ADSL,30084160,"2,302 "
ENTRE RIOS,Paraná,Paraná,CABLEMODEM,30084160,"84,255 "
ENTRE RIOS,Paraná,Paraná,DIAL UP,30084160,13 
ENTRE RIOS,Paraná,Paraná,FIBRA OPTICA,30084160,"10,295 "
ENTRE RIOS,Paraná,Paraná,Otros,30084160,7 
ENTRE RIOS,Paraná,Paraná,SATELITAL,30084160,1 
ENTRE RIOS,Paraná,Paraná,WIRELESS,30084160,"1,204 "
ENTRE RIOS,Paraná,Pueblo Brugo,WIRELESS,30084180,45 
ENTRE RIOS,Paraná,San Benito,ADSL,30084200,91 
ENTRE RIOS,Paraná,San Benito,CABLEMODEM,30084200,"1,274 "
ENTRE RIOS,Paraná,San Benito,WIRELESS,30084200,184 
ENTRE RIOS,Paraná,Sauce Montrull,WIRELESS,30084210,71 
ENTRE RIOS,Paraná,Seguí,ADSL,30084230,1 
ENTRE RIOS,Paraná,Seguí,CABLEMODEM,30084230,498 
ENTRE RIOS,Paraná,Seguí,SATELITAL,30084230,1 
ENTRE RIOS,Paraná,Seguí,WIRELESS,30084230,292 
ENTRE RIOS,Paraná,Tabossi,CABLEMODEM,30084250,311 
ENTRE RIOS,Paraná,Tabossi,FIBRA OPTICA,30084250,54 
ENTRE RIOS,Paraná,Tabossi,WIRELESS,30084250,128 
ENTRE RIOS,Paraná,Viale,ADSL,30084270,682 
ENTRE RIOS,Paraná,Viale,CABLEMODEM,30084270,295 
ENTRE RIOS,Paraná,Viale,FIBRA OPTICA,30084270,136 
ENTRE RIOS,Paraná,Viale,WIRELESS,30084270,801 
ENTRE RIOS,Paraná,Villa Urquiza,ADSL,30084300,1 
ENTRE RIOS,San Salvador,General Campos,ADSL,30088010,1 
ENTRE RIOS,San Salvador,General Campos,FIBRA OPTICA,30088010,35 
ENTRE RIOS,San Salvador,General Campos,Otros,30088010,37 
ENTRE RIOS,San Salvador,General Campos,SATELITAL,30088010,1 
ENTRE RIOS,San Salvador,General Campos,WIRELESS,30088010,188 
ENTRE RIOS,San Salvador,San Salvador,ADSL,30088020,298 
ENTRE RIOS,San Salvador,San Salvador,FIBRA OPTICA,30088020,"1,247 "
ENTRE RIOS,San Salvador,San Salvador,Otros,30088020,259 
ENTRE RIOS,San Salvador,San Salvador,WIRELESS,30088020,286 
ENTRE RIOS,Tala,Durazno,ADSL,30091020,5 
ENTRE RIOS,Tala,Durazno,WIRELESS,30091020,44 
ENTRE RIOS,Tala,Gobernador Echagüe,WIRELESS,30091040,8 
ENTRE RIOS,Tala,Gobernador Mansilla,WIRELESS,30091050,75 
ENTRE RIOS,Tala,Gobernador Solá,WIRELESS,30091060,11 
ENTRE RIOS,Tala,Las Guachas,WIRELESS,30091080,3 
ENTRE RIOS,Tala,Maciá,CABLEMODEM,30091090,209 
ENTRE RIOS,Tala,Maciá,WIRELESS,30091090,41 
ENTRE RIOS,Tala,Rosario del Tala,ADSL,30091100,945 
ENTRE RIOS,Tala,Rosario del Tala,FIBRA OPTICA,30091100,452 
ENTRE RIOS,Tala,Rosario del Tala,Otros,30091100,NULL
ENTRE RIOS,Uruguay,1º de Mayo,WIRELESS,30098090,139 
ENTRE RIOS,Uruguay,Basavilbaso,ADSL,30098010,485 
ENTRE RIOS,Uruguay,Basavilbaso,FIBRA OPTICA,30098010,"1,351 "
ENTRE RIOS,Uruguay,Basavilbaso,WIRELESS,30098010,363 
ENTRE RIOS,Uruguay,Caseros,ADSL,30098020,63 
ENTRE RIOS,Uruguay,Caseros,FIBRA OPTICA,30098020,707 
ENTRE RIOS,Uruguay,Caseros,Otros,30098020,6 
ENTRE RIOS,Uruguay,Caseros,SATELITAL,30098020,1 
ENTRE RIOS,Uruguay,Caseros,WIRELESS,30098020,60 
ENTRE RIOS,Uruguay,Colonia Elía,FIBRA OPTICA,30098030,14 
ENTRE RIOS,Uruguay,Colonia Elía,WIRELESS,30098030,160 
ENTRE RIOS,Uruguay,Concepción del Uruguay,ADSL,30098040,"3,963 "
ENTRE RIOS,Uruguay,Concepción del Uruguay,CABLEMODEM,30098040,"9,449 "
ENTRE RIOS,Uruguay,Concepción del Uruguay,DIAL UP,30098040,5 
ENTRE RIOS,Uruguay,Concepción del Uruguay,FIBRA OPTICA,30098040,"10,354 "
ENTRE RIOS,Uruguay,Concepción del Uruguay,WIRELESS,30098040,"1,746 "
ENTRE RIOS,Uruguay,Estancia San Pedro,WIRELESS,30098030,6 
ENTRE RIOS,Uruguay,Herrera,ADSL,30098060,87 
ENTRE RIOS,Uruguay,Herrera,WIRELESS,30098060,120 
ENTRE RIOS,Uruguay,Las Moscas,FIBRA OPTICA,30098070,7 
ENTRE RIOS,Uruguay,Las Moscas,WIRELESS,30098070,46 
ENTRE RIOS,Uruguay,Líbaros,WIRELESS,30098080,41 
ENTRE RIOS,Uruguay,Pronunciamiento,WIRELESS,30098100,175 
ENTRE RIOS,Uruguay,Rocamora,WIRELESS,30098110,59 
ENTRE RIOS,Uruguay,Santa Anita,FIBRA OPTICA,30098120,305 
ENTRE RIOS,Uruguay,Santa Anita,WIRELESS,30098120,62 
ENTRE RIOS,Uruguay,Villa Mantero,ADSL,30098130,32 
ENTRE RIOS,Uruguay,Villa Mantero,FIBRA OPTICA,30098130,196 
ENTRE RIOS,Uruguay,Villa Mantero,SATELITAL,30098130,1 
ENTRE RIOS,Uruguay,Villa Mantero,WIRELESS,30098130,38 
ENTRE RIOS,Uruguay,Villa San Justo,FIBRA OPTICA,30098140,455 
ENTRE RIOS,Uruguay,Villa San Justo,WIRELESS,30098140,96 
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),WIRELESS,30098150,55 
ENTRE RIOS,Victoria,Molino Doll,WIRELESS,30105040,10 
ENTRE RIOS,Victoria,Rincón de Nogoyá,WIRELESS,30105040,19 
ENTRE RIOS,Victoria,Victoria,ADSL,30105060,"1,868 "
ENTRE RIOS,Victoria,Victoria,CABLEMODEM,30105060,"9,907 "
ENTRE RIOS,Victoria,Victoria,FIBRA OPTICA,30105060,"2,827 "
ENTRE RIOS,Victoria,Victoria,WIRELESS,30105060,352 
ENTRE RIOS,Villaguay,Estación Raíces,ADSL,30113010,18 
ENTRE RIOS,Villaguay,Estación Raíces,WIRELESS,30113010,5 
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,WIRELESS,30113020,44 
ENTRE RIOS,Villaguay,Jubileo,FIBRA OPTICA,30113030,126 
ENTRE RIOS,Villaguay,Jubileo,Otros,30113030,35 
ENTRE RIOS,Villaguay,Paso de la Laguna,FIBRA OPTICA,30113050,8 
ENTRE RIOS,Villaguay,Paso de la Laguna,WIRELESS,30113050,39 
ENTRE RIOS,Villaguay,Villa Clara,ADSL,30113060,54 
ENTRE RIOS,Villaguay,Villa Clara,FIBRA OPTICA,30113060,290 
ENTRE RIOS,Villaguay,Villa Clara,SATELITAL,30113060,1 
ENTRE RIOS,Villaguay,Villa Clara,WIRELESS,30113060,68 
ENTRE RIOS,Villaguay,Villa Domínguez,FIBRA OPTICA,30113070,230 
ENTRE RIOS,Villaguay,Villa Domínguez,WIRELESS,30113070,114 
ENTRE RIOS,Villaguay,Villaguay,ADSL,30113080,853 
ENTRE RIOS,Villaguay,Villaguay,FIBRA OPTICA,30113080,"3,349 "
ENTRE RIOS,Villaguay,Villaguay,OTROS,30113080,1 
ENTRE RIOS,Villaguay,Villaguay,WIRELESS,30113080,"1,266 "
FORMOSA,Bermejo,Fortín Soledad,WIRELESS,34007003,8 
FORMOSA,Bermejo,Guadalcazar,WIRELESS,34007005,9 
FORMOSA,Bermejo,La Rinconada,WIRELESS,34007007,8 
FORMOSA,Bermejo,Laguna Yema,SATELITAL,34007010,2 
FORMOSA,Bermejo,Laguna Yema,WIRELESS,34007010,76 
FORMOSA,Bermejo,Lamadrid,WIRELESS,34007015,7 
FORMOSA,Bermejo,Los Chiriguanos,WIRELESS,34007020,41 
FORMOSA,Bermejo,Pozo de Maza,SATELITAL,34007030,1 
FORMOSA,Bermejo,Pozo de Maza,WIRELESS,34007030,17 
FORMOSA,Bermejo,Pozo del Mortero,WIRELESS,34007040,13 
FORMOSA,Bermejo,Vaca Perdida,WIRELESS,34007050,5 
FORMOSA,Formosa,Colonia Pastoril,WIRELESS,34014010,76 
FORMOSA,Formosa,Formosa,ADSL,34014020,"5,319 "
FORMOSA,Formosa,Formosa,CABLEMODEM,34014020,"18,580 "
FORMOSA,Formosa,Formosa,FIBRA OPTICA,34014020,"12,388 "
FORMOSA,Formosa,Formosa,Otros,34014020,116 
FORMOSA,Formosa,Formosa,SATELITAL,34014020,5 
FORMOSA,Formosa,Formosa,WIRELESS,34014020,"7,626 "
FORMOSA,Formosa,Gran Guardia,Otros,34014030,0 
FORMOSA,Formosa,Gran Guardia,WIRELESS,34014030,69 
FORMOSA,Formosa,Mariano Boedo,WIRELESS,34014040,31 
FORMOSA,Formosa,Mojón de Fierro,Otros,34014050,0 
FORMOSA,Formosa,Mojón de Fierro,SATELITAL,34014050,1 
FORMOSA,Formosa,Mojón de Fierro,WIRELESS,34014050,34 
FORMOSA,Formosa,San Hilario,SATELITAL,34014060,1 
FORMOSA,Formosa,San Hilario,WIRELESS,34014060,34 
FORMOSA,Formosa,Villa del Carmen,FIBRA OPTICA,34014070,200 
FORMOSA,Formosa,Villa del Carmen,SATELITAL,34014070,2 
FORMOSA,Formosa,Villa del Carmen,WIRELESS,34014070,33 
FORMOSA,Laishi,Banco Payaguá,WIRELESS,34021010,32 
FORMOSA,Laishi,General Lucio Victorio Mansilla,ADSL,34021020,4 
FORMOSA,Laishi,General Lucio Victorio Mansilla,SATELITAL,34021020,2 
FORMOSA,Laishi,General Lucio Victorio Mansilla,WIRELESS,34021020,167 
FORMOSA,Laishi,Herradura,WIRELESS,34021030,117 
FORMOSA,Laishi,OTROS,WIRELESS,Sin Datos,132 
FORMOSA,Laishi,San Francisco de Laishi,Otros,34021040,0 
FORMOSA,Laishi,San Francisco de Laishi,SATELITAL,34021040,3 
FORMOSA,Laishi,San Francisco de Laishi,WIRELESS,34021040,324 
FORMOSA,Laishi,Tatané,WIRELESS,34021050,43 
FORMOSA,Laishi,Villa Escolar,WIRELESS,34021060,102 
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,ADSL,34028010,180 
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,SATELITAL,34028010,1 
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,WIRELESS,34028010,254 
FORMOSA,Patiño,Bartolomé de las Casas,SATELITAL,34035010,1 
FORMOSA,Patiño,Bartolomé de las Casas,WIRELESS,34035010,6 
FORMOSA,Patiño,Comandante Fontana,WIRELESS,34035030,751 
FORMOSA,Patiño,Estanislao del Campo,ADSL,34035050,21 
FORMOSA,Patiño,Estanislao del Campo,Otros,34035050,0 
FORMOSA,Patiño,Estanislao del Campo,WIRELESS,34035050,157 
FORMOSA,Patiño,Fortín Cabo 1º Lugones,WIRELESS,34035060,145 
FORMOSA,Patiño,Fortín Sargento 1º Leyes,WIRELESS,34035070,6 
FORMOSA,Patiño,Ibarreta,ADSL,34035080,214 
FORMOSA,Patiño,Ibarreta,SATELITAL,34035080,3 
FORMOSA,Patiño,Ibarreta,WIRELESS,34035080,519 
FORMOSA,Patiño,Juan G. Bazán,WIRELESS,34035090,11 
FORMOSA,Patiño,Las Lomitas,ADSL,34035100,412 
FORMOSA,Patiño,Las Lomitas,FIBRA OPTICA,34035100,"1,553 "
FORMOSA,Patiño,Las Lomitas,Otros,34035100,1 
FORMOSA,Patiño,Las Lomitas,SATELITAL,34035100,4 
FORMOSA,Patiño,Las Lomitas,WIRELESS,34035100,235 
FORMOSA,Patiño,OTROS,WIRELESS,Sin Datos,44 
FORMOSA,Patiño,Posta Cambio Zalazar,WIRELESS,34035110,58 
FORMOSA,Patiño,Pozo del Tigre,ADSL,34035120,16 
FORMOSA,Patiño,Pozo del Tigre,FIBRA OPTICA,34035120,200 
FORMOSA,Patiño,Pozo del Tigre,WIRELESS,34035120,190 
FORMOSA,Patiño,San Martín I,WIRELESS,34035130,5 
FORMOSA,Patiño,San Martín II,FIBRA OPTICA,34035140,1 
FORMOSA,Patiño,San Martín II,WIRELESS,34035140,369 
FORMOSA,Patiño,Subteniente Perín,SATELITAL,34035150,1 
FORMOSA,Patiño,Subteniente Perín,WIRELESS,34035150,71 
FORMOSA,Patiño,Villa General Güemes,FIBRA OPTICA,34035160,2 
FORMOSA,Patiño,Villa General Güemes,WIRELESS,34035160,447 
FORMOSA,Patiño,Villa General Manuel Belgrano,FIBRA OPTICA,34035170,1 
FORMOSA,Patiño,Villa General Manuel Belgrano,WIRELESS,34035170,451 
FORMOSA,Pilagás,Buena Vista,FIBRA OPTICA,34042010,3 
FORMOSA,Pilagás,Buena Vista,WIRELESS,34042010,315 
FORMOSA,Pilagás,El Espinillo,SATELITAL,34042020,1 
FORMOSA,Pilagás,El Espinillo,WIRELESS,34042020,300 
FORMOSA,Pilagás,Laguna Gallo,WIRELESS,34042030,5 
FORMOSA,Pilagás,Misión Tacaagle,WIRELESS,34042040,149 
FORMOSA,Pilagás,Tres Lagunas,ADSL,34042060,9 
FORMOSA,Pilagás,Tres Lagunas,SATELITAL,34042060,1 
FORMOSA,Pilagás,Tres Lagunas,WIRELESS,34042060,97 
FORMOSA,Pilcomayo,Clorinda,ADSL,34049010,838 
FORMOSA,Pilcomayo,Clorinda,CABLEMODEM,34049010,15 
FORMOSA,Pilcomayo,Clorinda,FIBRA OPTICA,34049010,"2,960 "
FORMOSA,Pilcomayo,Clorinda,Otros,34049010,15 
FORMOSA,Pilcomayo,Clorinda,SATELITAL,34049010,1 
FORMOSA,Pilcomayo,Clorinda,WIRELESS,34049010,88 
FORMOSA,Pilcomayo,Laguna Blanca,ADSL,34049020,22 
FORMOSA,Pilcomayo,Laguna Blanca,Otros,34049020,0 
FORMOSA,Pilcomayo,Laguna Blanca,WIRELESS,34049020,41 
FORMOSA,Pilcomayo,Laguna Naick-Neck,ADSL,34049030,96 
FORMOSA,Pilcomayo,Laguna Naick-Neck,Otros,34049030,0 
FORMOSA,Pilcomayo,Laguna Naick-Neck,SATELITAL,34049030,2 
FORMOSA,Pilcomayo,Laguna Naick-Neck,WIRELESS,34049030,352 
FORMOSA,Pilcomayo,Palma Sola,WIRELESS,34049040,18 
FORMOSA,Pilcomayo,Puerto Pilcomayo,WIRELESS,34049050,3 
FORMOSA,Pilcomayo,Riacho He-He,FIBRA OPTICA,34049060,1 
FORMOSA,Pilcomayo,Riacho He-He,Otros,34049060,0 
FORMOSA,Pilcomayo,Riacho He-He,WIRELESS,34049060,414 
FORMOSA,Pilcomayo,Riacho Negro,WIRELESS,34049070,3 
FORMOSA,Pilcomayo,Siete Palmas,ADSL,34049080,16 
FORMOSA,Pilcomayo,Siete Palmas,FIBRA OPTICA,34049080,1 
FORMOSA,Pilcomayo,Siete Palmas,WIRELESS,34049080,82 
FORMOSA,Pirané,Colonia Campo Villafañe,FIBRA OPTICA,34056010,52 
FORMOSA,Pirané,Colonia Campo Villafañe,WIRELESS,34056010,206 
FORMOSA,Pirané,El Colorado,ADSL,34056020,"1,341 "
FORMOSA,Pirané,El Colorado,FIBRA OPTICA,34056020,415 
FORMOSA,Pirané,El Colorado,Otros,34056020,2 
FORMOSA,Pirané,El Colorado,SATELITAL,34056020,5 
FORMOSA,Pirané,El Colorado,WIRELESS,34056020,632 
FORMOSA,Pirané,Palo Santo,CABLEMODEM,34056030,173 
FORMOSA,Pirané,Palo Santo,SATELITAL,34056030,1 
FORMOSA,Pirané,Palo Santo,WIRELESS,34056030,292 
FORMOSA,Pirané,Pirané,FIBRA OPTICA,34056040,957 
FORMOSA,Pirané,Pirané,Otros,34056040,100 
FORMOSA,Pirané,Pirané,SATELITAL,34056040,4 
FORMOSA,Pirané,Pirané,WIRELESS,34056040,477 
FORMOSA,Pirané,Villa Kilómetro 213,FIBRA OPTICA,34056050,235 
FORMOSA,Pirané,Villa Kilómetro 213,WIRELESS,34056050,162 
FORMOSA,Ramón Lista,El Potrillo,WIRELESS,34063010,22 
FORMOSA,Ramón Lista,El Quebracho,WIRELESS,34063030,12 
FORMOSA,Ramón Lista,General Mosconi,FIBRA OPTICA,34063020,8 
FORMOSA,Ramón Lista,General Mosconi,SATELITAL,34063020,3 
FORMOSA,Ramón Lista,General Mosconi,WIRELESS,34063020,37 
FORMOSA,Ramón Lista,OTROS,SATELITAL,Sin Datos,8 
JUJUY,Cochinoca,Abra Pampa,SATELITAL,38007020,3 
JUJUY,Cochinoca,Abra Pampa,WIRELESS,38007020,221 
JUJUY,Cochinoca,Puesto del Marquéz,FIBRA OPTICA,38007060,5 
JUJUY,Doctor Manuel Belgrano,Dr. Manuel Belgrano,FIBRA OPTICA,38021065,5 
JUJUY,Doctor Manuel Belgrano,Dr. Manuel Belgrano,WIRELESS,38021065,8 
JUJUY,Doctor Manuel Belgrano,Guerrero,ADSL,38021010,43 
JUJUY,Doctor Manuel Belgrano,Guerrero,CABLEMODEM,38021010,94 
JUJUY,Doctor Manuel Belgrano,Guerrero,FIBRA OPTICA,38021010,3 
JUJUY,Doctor Manuel Belgrano,La Almona,CABLEMODEM,38021020,5 
JUJUY,Doctor Manuel Belgrano,La Almona,FIBRA OPTICA,38021020,69 
JUJUY,Doctor Manuel Belgrano,León,CABLEMODEM,38021030,504 
JUJUY,Doctor Manuel Belgrano,Lozano (Ap. Chañi),WIRELESS,38021040,111 
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),ADSL,38021060,"3,263 "
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),CABLEMODEM,38021060,"38,253 "
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),FIBRA OPTICA,38021060,"44,330 "
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),Otros,38021060,36 
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),SATELITAL,38021060,5 
JUJUY,Doctor Manuel Belgrano,San Salvador de Jujuy (Est. Jujuy),WIRELESS,38021060,141 
JUJUY,Doctor Manuel Belgrano,Yala,WIRELESS,38021070,3 
JUJUY,El Carmen,Aguas Calientes,WIRELESS,38014010,28 
JUJUY,El Carmen,El Carmen,ADSL,38014040,207 
JUJUY,El Carmen,El Carmen,CABLEMODEM,38014040,267 
JUJUY,El Carmen,El Carmen,FIBRA OPTICA,38014040,805 
JUJUY,El Carmen,El Carmen,SATELITAL,38014040,2 
JUJUY,El Carmen,El Carmen,WIRELESS,38014040,1 
JUJUY,El Carmen,Manantiales,SATELITAL,38014060,2 
JUJUY,El Carmen,Monterrico,CABLEMODEM,38014070,"1,006 "
JUJUY,El Carmen,Monterrico,FIBRA OPTICA,38014070,280 
JUJUY,El Carmen,Monterrico,SATELITAL,38014070,1 
JUJUY,El Carmen,Monterrico,WIRELESS,38014070,10 
JUJUY,El Carmen,Pampa Blanca,ADSL,38014080,52 
JUJUY,El Carmen,Pampa Blanca,CABLEMODEM,38014080,322 
JUJUY,El Carmen,Pampa Blanca,SATELITAL,38014080,2 
JUJUY,El Carmen,Pampa Blanca,WIRELESS,38014080,1 
JUJUY,El Carmen,Perico,CABLEMODEM,38014090,"1,629 "
JUJUY,El Carmen,Perico,FIBRA OPTICA,38014090,783 
JUJUY,El Carmen,Perico,SATELITAL,38014090,1 
JUJUY,El Carmen,Perico,WIRELESS,38014090,10 
JUJUY,El Carmen,Puesto Viejo,CABLEMODEM,38014100,106 
JUJUY,El Carmen,Puesto Viejo,SATELITAL,38014100,1 
JUJUY,Humahuaca,El Aguilar,SATELITAL,38028020,1 
JUJUY,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),FIBRA OPTICA,38028030,5 
JUJUY,Humahuaca,Humahuaca,ADSL,38028040,301 
JUJUY,Humahuaca,Humahuaca,SATELITAL,38028040,6 
JUJUY,Humahuaca,Humahuaca,WIRELESS,38028040,330 
JUJUY,Humahuaca,Tres Cruces,FIBRA OPTICA,38028050,5 
JUJUY,Humahuaca,Uquía (Est. Senador Pérez),ADSL,38028060,3 
JUJUY,Humahuaca,Uquía (Est. Senador Pérez),FIBRA OPTICA,38028060,5 
JUJUY,Ledesma,Caimancito,ADSL,38035030,148 
JUJUY,Ledesma,Caimancito,SATELITAL,38035030,1 
JUJUY,Ledesma,Caimancito,WIRELESS,38035030,37 
JUJUY,Ledesma,Calilegua,CABLEMODEM,38035040,500 
JUJUY,Ledesma,Calilegua,SATELITAL,38035040,1 
JUJUY,Ledesma,Calilegua,WIRELESS,38035040,144 
JUJUY,Ledesma,Chalicán,WIRELESS,38035050,78 
JUJUY,Ledesma,Fraile Pintado,ADSL,38035060,479 
JUJUY,Ledesma,Fraile Pintado,CABLEMODEM,38035060,23 
JUJUY,Ledesma,Fraile Pintado,SATELITAL,38035060,1 
JUJUY,Ledesma,Fraile Pintado,WIRELESS,38035060,121 
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),ADSL,38035080,60 
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),CABLEMODEM,38035080,"6,065 "
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),FIBRA OPTICA,38035080,"1,000 "
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),SATELITAL,38035080,3 
JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),WIRELESS,38035080,787 
JUJUY,Ledesma,Yuto,SATELITAL,38035110,1 
JUJUY,Ledesma,Yuto,WIRELESS,38035110,176 
JUJUY,Otros,Otros,Otros,Sin Datos,"1,085 "
JUJUY,Palpalá,Carahunco,ADSL,38042010,1 
JUJUY,Palpalá,Centro Forestal,ADSL,38042020,15 
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),ADSL,38042040,"1,931 "
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),CABLEMODEM,38042040,"1,039 "
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),FIBRA OPTICA,38042040,"3,479 "
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),SATELITAL,38042040,3 
JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),WIRELESS,38042040,1 
JUJUY,Palpalá,Rio Blanco,CABLEMODEM,38042010,53 
JUJUY,Palpalá,Rio Blanco,FIBRA OPTICA,38042010,12 
JUJUY,Rinconada,Coyaguaima,FIBRA OPTICA,38049007,5 
JUJUY,Rinconada,Lagunillas de Farallón,FIBRA OPTICA,38049010,9 
JUJUY,Rinconada,Liviara,SATELITAL,38049020,5 
JUJUY,Rinconada,Loma Blanca,SATELITAL,38049025,2 
JUJUY,Rinconada,Nuevo Pirquitas,FIBRA OPTICA,38049030,5 
JUJUY,Rinconada,Nuevo Pirquitas,SATELITAL,38049030,1 
JUJUY,Rinconada,Orosmayo,FIBRA OPTICA,38049035,5 
JUJUY,Rinconada,Rinconada,SATELITAL,38049040,2 
JUJUY,San Antonio,El Ceibal,FIBRA OPTICA,38056010,1 
JUJUY,San Antonio,Los Alisos,ADSL,38056017,1 
JUJUY,San Antonio,Loteo Navea,FIBRA OPTICA,38056020,80 
JUJUY,San Antonio,San Antonio,ADSL,38056030,1 
JUJUY,San Antonio,San Antonio,CABLEMODEM,38056030,161 
JUJUY,San Antonio,San Antonio,SATELITAL,38056030,1 
JUJUY,San Pedro,Don Emilio,WIRELESS,38063030,37 
JUJUY,San Pedro,La Esperanza,SATELITAL,38063070,1 
JUJUY,San Pedro,La Esperanza,WIRELESS,38063070,15 
JUJUY,San Pedro,La Mendieta,SATELITAL,38063090,1 
JUJUY,San Pedro,La Mendieta,WIRELESS,38063090,240 
JUJUY,San Pedro,Rosario de Río Grande,WIRELESS,38063150,54 
JUJUY,San Pedro,San Lucas,WIRELESS,38063170,10 
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),ADSL,38063180,"2,148 "
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),CABLEMODEM,38063180,"1,334 "
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),FIBRA OPTICA,38063180,"1,884 "
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),SATELITAL,38063180,1 
JUJUY,San Pedro,San Pedro (Est. San Pedro de Jujuy),WIRELESS,38063180,75 
JUJUY,SANTA BARBARA,El Fuerte,SATELITAL,38070010,5 
JUJUY,SANTA BARBARA,El Piquete,ADSL,38070020,58 
JUJUY,SANTA BARBARA,El Piquete,WIRELESS,38070020,29 
JUJUY,SANTA BARBARA,El Talar,SATELITAL,38070030,1 
